state,raceEthnicity,sex_gender_standardized,ageCat,los_cutoff,p,se,p.m,p.lwr,p.upr,nStrata,p.raw
NM,Black,Female,18-34,60,-3.1692565765995857,0.2628911380102318,0.0420348359711451,0.025109381469428982,0.07036921388415453,123,0.08130081300813008
NM,Black,Female,18-34,90,-3.629051117889297,0.30561467622201194,0.0265413570829852,0.014580870101609009,0.04831286685208124,123,0.056910569105691054
NM,Black,Female,35-49,30,-3.064971874335547,0.18917538016400276,0.04665515405322636,0.032201288676648496,0.06759677917203265,123,0.10569105691056911
NM,Black,Female,35-49,60,-3.6026547299470755,0.2629466039974007,0.027251281541112154,0.016276700618812777,0.04562548412143294,123,0.04878048780487805
NM,Black,Female,35-49,90,-4.074663730027163,0.3056804136652619,0.01699792960936316,0.009336850103977844,0.030945084025903985,123,0.04065040650406504
NM,Black,Female,50-64,30,-4.095046849456322,0.1893698544988612,0.016654965988528992,0.011490841593921804,0.024139910885707837,109,0.01834862385321101
NM,Black,Female,50-64,60,-4.662440096964117,0.26316339873390016,0.009443391474639701,0.005637971842536746,0.015817326697249563,109,0.009174311926605505
NM,Black,Female,50-64,90,-5.142866687761396,0.3059468764244493,0.005840921591891834,0.003206704365220899,0.010639074001534306,109,0.009174311926605505
NM,Black,Female,65+,30,-6.242063273716965,0.19096036748194825,0.0019458365847034266,0.0013383219626278214,0.0028291249191904917,NA,NA
NM,Black,Female,65+,60,-6.844201879565519,0.26509195811585373,0.0010656163875756278,6.338028778664861e-4,0.0017916269002946014,NA,NA
NM,Black,Female,65+,90,-7.32743524355053,0.3083623443918452,6.572571317294592e-4,3.5913423247470246e-4,0.0012028564757876848,NA,NA
NM,Black,Male,<18,30,-6.892612548518717,0.2048762070476454,0.001015257962514281,6.794937409856762e-4,0.001516936313428644,NA,NA
NM,Black,Male,<18,60,-7.328408338099633,0.28066047532369087,6.566178694789638e-4,3.788035740078879e-4,0.001138180989047679,NA,NA
NM,Black,Male,<18,90,-7.743755737048585,0.32838657042132713,4.334406252718512e-4,2.277227704129147e-4,8.249977606341231e-4,NA,NA
NM,Black,Male,18-34,30,-2.2773919182753453,0.18907589306922276,0.10255132046162188,0.07079450749572505,0.14855352061114804,792,0.10101010101010101
NM,Black,Male,18-34,60,-2.7180072810907516,0.26283156586906875,0.06600615517408594,0.03943318003542461,0.11048595413688649,792,0.06944444444444445
NM,Black,Male,18-34,90,-3.087080224984617,0.3055320942254605,0.045635004017188965,0.025074293380070545,0.08305532523217983,792,0.05176767676767677
NM,Black,Male,35-49,30,-2.7187058517763996,0.18912276616886686,0.06596006131079432,0.045530189747192966,0.09555702957271284,792,0.054292929292929296
NM,Black,Male,35-49,60,-3.1514054344382414,0.2628830565480451,0.04279194331411475,0.02556204212248883,0.0716355291108534,792,0.03409090909090909
NM,Black,Male,35-49,90,-3.5326928371224833,0.3055936586775286,0.02922610865683501,0.01605643778009488,0.05319769172462604,792,0.021464646464646464
NM,Black,Male,50-64,30,-3.7487808268971747,0.18929545960060234,0.023546435544490443,0.01624787561476906,0.03412351497489745,787,0.015247776365946633
NM,Black,Male,50-64,60,-4.211190801455283,0.2630799255189454,0.01482869978302256,0.00885460177498289,0.02483345302735968,787,0.011435832274459974
NM,Black,Male,50-64,90,-4.600895794856716,0.30584045497798507,0.010042835393708878,0.005514732830354018,0.01828892638098248,787,0.0063532401524777635
NM,Black,Male,65+,30,-5.895797251157817,0.1908608759590476,0.0027509822447783555,0.001892460028091924,0.003998976569516299,557,0.003590664272890485
NM,Black,Male,65+,60,-6.392952584056685,0.26498562059984615,0.001673308317002805,9.95450801223186e-4,0.002812756512235698,557,0
NM,Black,Male,65+,90,-6.78546435064585,0.30823017634470684,0.001130082827076996,6.17652599540863e-4,0.0020676464358826765,557,0
NM,Hispanic,Female,<18,30,-7.687548940424487,0.7365127845180633,4.5850060789954107e-4,1.0824780458761013e-4,0.0019420514646475379,NA,NA
NM,Hispanic,Female,<18,60,-8.29871028500441,1.0378257434154712,2.488375497624817e-4,3.25474555026383e-5,0.0019024567424871758,NA,NA
NM,Hispanic,Female,<18,90,-8.353952223052406,1.0493941940171734,2.354640704938512e-4,3.01077769571638e-5,0.0018414952579333896,NA,NA
NM,Hispanic,Female,18-34,30,-2.8332989338986505,0.1898777670535621,0.05881849493060421,0.040540552124902006,0.08533715414735182,273,0.07692307692307693
NM,Hispanic,Female,18-34,60,-3.4032116981457676,0.2637044496891877,0.03326625702967832,0.01983984634030851,0.05577885220392359,273,0.040293040293040296
NM,Hispanic,Female,18-34,90,-3.87088623720501,0.3065878346713398,0.020839892151027533,0.011426873750157605,0.03800699249525435,273,0.029304029304029304
NM,Hispanic,Female,35-49,30,-3.2926213168472667,0.19026001007208113,0.037156323132631223,0.02559075605552921,0.05394886910495213,273,0.040293040293040296
NM,Hispanic,Female,35-49,60,-3.8341995257467687,0.26410320930051534,0.02161863670792985,0.012883185026917054,0.03627716687550305,273,0.018315018315018316
NM,Hispanic,Female,35-49,90,-4.317454920984333,0.30710023694269384,0.013333775908038085,0.00730380141171467,0.024342061064340767,273,0.01098901098901099
NM,Hispanic,Female,50-64,30,-4.75262061151993,0.19287894184371926,0.008629052153281665,0.00591267817146289,0.01259336951965918,251,0.00398406374501992
NM,Hispanic,Female,50-64,60,-5.349623523969605,0.26705991770206633,0.004749938900981377,0.002814272903443208,0.00801696222688713,251,0.00398406374501992
NM,Hispanic,Female,50-64,90,-5.849953003583448,0.3110978169377251,0.0028800345062091155,0.0015652753617765823,0.005299130721345312,251,0
NM,Hispanic,Female,65+,30,-7.09984787215185,0.21604686175919263,8.252304542505159e-4,5.403508321625129e-4,0.0012603021261151637,125,0
NM,Hispanic,Female,65+,60,-7.700240189076236,0.2961734094591022,4.527184318049785e-4,2.533523362139126e-4,8.089681806719569e-4,125,0
NM,Hispanic,Female,65+,90,-8.381092815263486,0.36395452620516683,2.2915937970147937e-4,1.1228945749956012e-4,4.676665332128126e-4,125,0
NM,Hispanic,Male,<18,30,-7.34128291786534,0.7364806765869478,6.482183763360398e-4,1.5304806749383783e-4,0.0027454581446227653,NA,NA
NM,Hispanic,Male,<18,60,-7.847460989495575,1.0377952257244214,3.907428099407011e-4,5.111143774150772e-5,0.0029871971963011936,NA,NA
NM,Hispanic,Male,<18,90,-7.811981330147726,1.0493523653112715,4.0485510101437473e-4,5.177132293716662e-5,0.0031659931312995318,NA,NA
NM,Hispanic,Male,18-34,30,-2.487032911339503,0.18979890204552624,0.0831563331117756,0.0573242276416418,0.12062920027156844,950,0.07789473684210527
NM,Hispanic,Male,18-34,60,-2.9519624026369335,0.26361818112500907,0.05223709508630581,0.03115923704638559,0.08757320017154528,950,0.05052631578947368
NM,Hispanic,Male,18-34,90,-3.32891534430033,0.3064787035190367,0.035831949325590425,0.019651481183231394,0.06533495264302297,950,0.031578947368421054
NM,Hispanic,Male,35-49,30,-2.9463552942881193,0.19017620488062054,0.052530816833570346,0.03618560806122863,0.07625923302250082,950,0.05263157894736842
NM,Hispanic,Male,35-49,60,-3.3829502302379346,0.2640130195850066,0.03394715493062349,0.020233690040241652,0.05695497586410548,950,0.04
NM,Hispanic,Male,35-49,90,-3.7754840280796533,0.30698374082010077,0.022925991132446515,0.01256096733328526,0.04184399620339971,950,0.024210526315789474
NM,Hispanic,Male,50-64,30,-4.406354588960783,0.19277819880650365,0.012199569814626733,0.00836086895228642,0.017800721971757708,950,0.018947368421052633
NM,Hispanic,Male,50-64,60,-4.898374228460771,0.2669511571669201,0.0074586993602359705,0.004420118018905197,0.0125861336526403,950,0.003157894736842105
NM,Hispanic,Male,50-64,90,-5.307982110678768,0.3109642105274449,0.004951909047060429,0.0026920271985067944,0.009108898759997815,950,0.002105263157894737
NM,Hispanic,Male,65+,30,-6.7535818495927025,0.2159436696269698,0.0011666932081244412,7.640910009109164e-4,0.0017814279192674284,950,0.0010526315789473684
NM,Hispanic,Male,65+,60,-7.248990893567402,0.29606265844344193,7.108913920920483e-4,3.9791862185638456e-4,0.001270024933723674,950,0
NM,Hispanic,Male,65+,90,-7.839121922358805,0.36383020219093193,3.940148644455575e-4,1.9311667555937188e-4,8.039063066634127e-4,950,0
NM,Other or Unknown,Female,<18,30,-7.680901012708444,0.25385688292839,4.615588409916922e-4,2.8063620810346725e-4,7.591200192494411e-4,NA,NA
NM,Other or Unknown,Female,<18,60,-8.399079616743768,0.3528905784671357,2.2507438357127844e-4,1.127054881610679e-4,4.494765868685532e-4,NA,NA
NM,Other or Unknown,Female,<18,90,-9.09596271344212,0.41015140872386097,1.1211754664229256e-4,5.018247465142432e-5,2.504927138887095e-4,NA,NA
NM,Other or Unknown,Female,18-34,30,-2.8530428445273763,0.1892865505275828,0.05766857711569204,0.03979405831838138,0.08357189306857786,2698,0.07042253521126761
NM,Other or Unknown,Female,18-34,60,-3.4531031461476087,0.26308425016550685,0.03164727771841469,0.018897251299693413,0.05299978134929687,2698,0.03669384729429207
NM,Other or Unknown,Female,18-34,90,-3.9616137378423426,0.3058501521767404,0.01903237623094275,0.010450880760987755,0.034660365310867705,2698,0.02335063009636768
NM,Other or Unknown,Female,35-49,30,-3.0916396380735582,0.1893616308468892,0.045427408798366334,0.0313424580132034,0.06584197924950726,2698,0.048183839881393624
NM,Other or Unknown,Female,35-49,60,-3.6842172734796583,0.2631573357410254,0.025116826637689642,0.014995634196669752,0.04206924309262339,2698,0.02928094885100074
NM,Other or Unknown,Female,35-49,90,-4.185176688821837,0.30593902214464425,0.015219516585878496,0.008355743320967573,0.027721493613450065,2698,0.018532246108228317
NM,Other or Unknown,Female,50-64,30,-4.348833634210831,0.18991261046060942,0.012921875427808222,0.00890577344456386,0.01874905819367282,2695,0.007050092764378479
NM,Other or Unknown,Female,50-64,60,-4.948944738819502,0.2637778081473914,0.007090887720865867,0.004228365603630078,0.011891282207659632,2695,0.002968460111317254
NM,Other or Unknown,Female,50-64,90,-5.438687402855195,0.3067040342104965,0.004345183003998453,0.002381996532353905,0.007926382377886619,2695,0.001484230055658627
NM,Other or Unknown,Female,65+,30,-6.579826270230369,0.1938565263886531,0.0013880904265194723,9.49307221311132e-4,0.0020296854263194427,2665,3.75234521575985e-4
NM,Other or Unknown,Female,65+,60,-7.115188051230632,0.26828532696583346,8.126678737705579e-4,4.8033939564352774e-4,0.001374921730444281,2665,3.75234521575985e-4
NM,Other or Unknown,Female,65+,90,-7.636523659159007,0.31295345278545944,4.8250288440627586e-4,2.6128438256096145e-4,8.910177913372149e-4,2665,3.75234521575985e-4
NM,Other or Unknown,Male,<18,30,-7.334634990149296,0.2537474664455021,6.525420410276375e-4,3.9684257773489796e-4,0.0010729975541912966,NA,NA
NM,Other or Unknown,Male,<18,60,-7.9478303212349335,0.3527660720998658,3.5342815891837133e-4,1.770215436043507e-4,7.056285973621994e-4,NA,NA
NM,Other or Unknown,Male,<18,90,-8.553991820537439,0.4100106702074834,1.9277404223985248e-4,8.630716254596512e-5,4.30576446557387e-4,NA,NA
NM,Other or Unknown,Male,18-34,30,-2.506776821968229,0.18923273902377336,0.08153060384106202,0.05626592453322874,0.11813969854458828,7131,0.08203618005889778
NM,Other or Unknown,Male,18-34,60,-3.0018538506387746,0.2630197743823299,0.049694856079681445,0.029677587857003168,0.08321359312217462,7131,0.04880100967606226
NM,Other or Unknown,Male,18-34,90,-3.4196428449376626,0.30576477076593467,0.0327241204374029,0.017972170813784005,0.05958479192621146,7131,0.03225354087785724
NM,Other or Unknown,Male,35-49,30,-2.745373615514411,0.18930447251160598,0.06422430126610096,0.044316262775789296,0.09307555770186293,7131,0.0702566259991586
NM,Other or Unknown,Male,35-49,60,-3.2329679779708242,0.2630901829727285,0.03944026706006424,0.023550334347287913,0.06605148966593444,7131,0.04333193100546908
NM,Other or Unknown,Male,35-49,90,-3.6432057959171567,0.3058496032615591,0.026168319063891735,0.01436931853177786,0.04765576886024492,7131,0.02930865236292245
NM,Other or Unknown,Male,50-64,30,-4.002567611651684,0.1898317720437414,0.01826867176338764,0.012592787519846617,0.026502818972559156,7127,0.01739862494738319
NM,Other or Unknown,Male,50-64,60,-4.4976954433106675,0.26368872653405057,0.011134627373038436,0.0066408464218565754,0.018669295878966565,7127,0.010663673354847763
NM,Other or Unknown,Male,50-64,90,-4.896716509950515,0.30658866552346364,0.007471074038260442,0.004096512600598182,0.013625479212981954,7127,0.007296197558580048
NM,Other or Unknown,Male,65+,30,-6.233560247671222,0.19375164575450832,0.0019624526270708873,0.0013423862095364501,0.0028689361423247356,7032,0.001422070534698521
NM,Other or Unknown,Male,65+,60,-6.663938755721798,0.26817215815152406,0.0012761101724749432,7.544311568276452e-4,0.0021585232231680763,7032,9.954493742889647e-4
NM,Other or Unknown,Male,65+,90,-7.094552766254327,0.31281799526151416,8.296117263084991e-4,4.493696339580059e-4,0.0015316024146235173,7032,8.532423208191126e-4
NM,White,Female,<18,30,-7.715806841896118,0.20997322629071252,4.4572568915704795e-4,2.9535078594731303e-4,6.726624726502874e-4,NA,NA
NM,White,Female,<18,60,-8.487136514754647,0.29363796120045327,2.0610258766629773e-4,1.159146581528085e-4,3.6646164790259263e-4,NA,NA
NM,White,Female,<18,90,-9.255047358606879,0.3514122424853517,9.562776429197655e-5,4.802433494023901e-5,1.9041740640159534e-4,NA,NA
NM,White,Female,18-34,30,-2.771980339062834,0.18899027792845124,0.06253803551747052,0.043179282210346163,0.090575981956626625,3933,0.06509026188660055
NM,White,Female,18-34,60,-3.366025310410588,0.2627618525854235,0.034526597483717496,0.020629584802940134,0.05778526059490789,3933,0.04220696669209255
NM,White,Female,18-34,90,-3.891944383936975,0.3054698056423284,0.02040563105861182,0.011213305649723213,0.037133544015226366,3933,0.023900330536486145
NM,White,Female,35-49,30,-2.733838311421019,0.18899724596752887,0.06496943753561875,0.04485742704753637,0.09409875000680609,3933,0.04780066107297229
NM,White,Female,35-49,60,-3.3180657473312527,0.262762962986179,0.03622282813887322,0.021643032706808358,0.060624280162252554,3933,0.034324942791762014
NM,White,Female,35-49,90,-3.826316511030657,0.3054670405119615,0.02178973021957007,0.011973960935856674,0.03965207048737348,3933,0.024917365878464277
NM,White,Female,50-64,30,-3.956283546723921,0.189099863426617,0.01913409327852024,0.013208265534224524,0.027718516457930102,3933,0.007119247393846936
NM,White,Female,50-64,60,-4.54094139436728,0.2628824384577589,0.010663363396741066,0.006369836315305771,0.01785090123238102,3933,0.004322400203407069
NM,White,Female,50-64,90,-5.041927600828728,0.30562415049282665,0.006461281535017153,0.0035495305325204066,0.011761600215088052,3933,0.0015255530129672007
NM,White,Female,65+,30,-6.268316497417887,0.1898899860227579,0.0018954168378801984,0.0013063816912728908,0.0027500423599930175,3908,7.676560900716479e-4
NM,White,Female,65+,60,-6.8411733922863736,0.2638650339258974,0.0010688484849624318,6.372558366934594e-4,0.0017927447942011317,3908,7.676560900716479e-4
NM,White,Female,65+,90,-7.326611198590516,0.3069098898290152,6.577989643728627e-4,3.604549662995863e-4,0.0012004259005558534,3908,5.117707267144319e-4
NM,White,Male,<18,30,-7.3695408193369705,0.20988704300971514,6.301574687987086e-4,4.17631177901211e-4,9.508352261399592e-4,NA,NA
NM,White,Male,<18,60,-8.035887219245813,0.2935431417497129,3.236372658292474e-4,1.8205145246602203e-4,5.753377872828553e-4,NA,NA
NM,White,Male,<18,90,-8.713076465702198,0.35129497440285296,0.00016442163804867216,8.259165071474041e-5,3.273269734247316e-4,NA,NA
NM,White,Male,18-34,30,-2.4257143165036865,0.18897975105738507,0.08841494022896125,0.06104720739523192,0.1280517486259552,12446,0.07962397557448177
NM,White,Male,18-34,60,-2.914776014901754,0.2627395938794733,0.05421617328798105,0.0323954869932254,0.09073465839877884,12446,0.05053832556644705
NM,White,Male,18-34,90,-3.349973491032295,0.30542823757989784,0.035085284163182275,0.01928164182454885,0.06384192674111407,12446,0.0351116824682629
NM,White,Male,35-49,30,-2.387572288861872,0.18898843480247657,0.09185240452294437,0.06341956844756007,0.13303250752364904,12446,0.06484010927205527
NM,White,Male,35-49,60,-2.8668164518224186,0.26274214602350987,0.05687971797058921,0.033986849953620044,0.0951927678154582,12446,0.045476458299855374
NM,White,Male,35-49,90,-3.284345618125977,0.3054288284741323,0.03746509355171612,0.020589477765299454,0.06817235730011857,12446,0.03173710429053511
NM,White,Male,50-64,30,-3.6100175241647734,0.1890581632240137,0.02705137280948224,0.018675090254553155,0.03918464440615923,12446,0.020086774867427284
NM,White,Male,50-64,60,-4.089692098858446,0.2628290350117588,0.01674438838124922,0.01000342703124484,0.02802784899478831,12446,0.013578659810380846
NM,White,Male,50-64,90,-4.4999567079240474,0.3055493649918615,0.01110947748017461,0.006103929964282653,0.020219840431444314,12446,0.00948095773742568
NM,White,Male,65+,30,-5.9220504748587395,0.18981618716833518,0.0026796998825351455,0.0018472017262694215,0.0038873888857613196,12446,0.0016069419893941829
NM,White,Male,65+,60,-6.3899240967775395,0.2637829910752303,0.0016783835912776374,0.001000826361211338,0.0028146455655509834,12446,0.0010445122931062188
NM,White,Male,65+,90,-6.784640305685836,0.30680487021578545,0.0011310144499318883,6.198910621392748e-4,0.002063578206048287,12446,6.427767957576731e-4
NV,Black,Female,<18,30,-7.770550989137137,0.20527455980029458,4.21980695963392e-4,2.822036080227404e-4,6.309901883019145e-4,NA,NA
NV,Black,Female,<18,60,-8.675842673188065,0.2827042431283603,1.7065908042969923e-4,9.805982483997946e-5,2.970076866916485e-4,NA,NA
NV,Black,Female,<18,90,-9.572399772770638,0.33514966731399926,6.962410093443323e-5,3.6097712866299373e-05,1.342887137720506e-4,NA,NA
NV,Black,Female,18-34,30,-3.1553303588937647,0.18950299845773536,0.042624317344126535,0.02940032909968617,0.061796329656466316,6519,0.050928056450375826
